week_start,source,skill,experience_count,experience_min_median,experience_min_min,experience_min_max
2026-06-22,topcv,Bán Lẻ,1,5.0,5.0,5.0
2026-06-22,topcv,Báo Cáo Lỗi (bug Reporting),2,0.0,0.0,0.0
2026-06-22,topcv,Báo Cáo Tài Chính,1,3.0,3.0,3.0
2026-06-22,topcv,Bảo Mật Hệ Thống,1,2.0,2.0,2.0
2026-06-22,topcv,Bảo Mật Mạng,1,2.0,2.0,2.0
2026-06-22,topcv,C#,14,2.5,0.0,5.0
2026-06-22,topcv,C# .Net core,1,0.0,0.0,0.0
2026-06-22,topcv,C# Programming,1,2.0,2.0,2.0
2026-06-22,topcv,C++,1,1.0,1.0,1.0
2026-06-22,topcv,CCIE hoặc tương đương,1,2.0,2.0,2.0
2026-06-22,topcv,CI-CD,1,5.0,5.0,5.0
2026-06-22,topcv,CI/CD,7,2.0,1.0,3.0
2026-06-22,topcv,CSDL,1,2.0,2.0,2.0
2026-06-22,topcv,CSS3,3,4.0,3.0,4.0
2026-06-22,topcv,Cache,1,3.0,3.0,3.0
2026-06-22,topcv,Cache (Redis),1,3.0,3.0,3.0
2026-06-22,topcv,Camera,1,1.0,1.0,1.0
2026-06-22,topcv,ChatGPT API,2,0.0,0.0,0.0
2026-06-22,topcv,Chính Xác,1,0.0,0.0,0.0
2026-06-22,topcv,Chăm chỉ,1,1.0,1.0,1.0
2026-06-22,topcv,Chủ đầu tư,1,2.0,2.0,2.0
2026-06-22,topcv,Chứng Chỉ Scrum Master (csm,1,4.0,4.0,4.0
2026-06-22,topcv,Chứng Khoán,1,1.0,1.0,1.0
2026-06-22,topcv,Claude),1,2.0,2.0,2.0
2026-06-22,topcv,Clean Architecture,2,2.0,2.0,2.0
2026-06-22,topcv,ClickUp,1,4.0,4.0,4.0
2026-06-22,topcv,Cloud,2,5.0,5.0,5.0
2026-06-22,topcv,Cloud Architecture,1,3.0,3.0,3.0
2026-06-22,topcv,Cloud Computing,1,3.0,3.0,3.0
2026-06-22,topcv,Cloud Computing (aws,2,2.0,2.0,2.0
2026-06-22,topcv,Cloud certification,1,1.0,1.0,1.0
2026-06-22,topcv,Code phần mềm,1,2.0,2.0,2.0
2026-06-22,topcv,Communication,2,1.0,1.0,1.0
2026-06-22,topcv,CompTIA A+,1,1.0,1.0,1.0
2026-06-22,topcv,Comunication English,2,4.0,4.0,4.0
2026-06-22,topcv,Content Marketing,1,0.0,0.0,0.0
2026-06-22,topcv,Css,4,1.5,1.0,2.0
2026-06-22,topcv,Công Nghệ Thông Tin,1,1.0,1.0,1.0
2026-06-22,topcv,Cấu Hình Và Tùy Chỉnh Sap,2,3.0,3.0,3.0
2026-06-22,topcv,Cấu Trúc Dữ Liệu,2,1.0,1.0,1.0
2026-06-22,topcv,Data,2,5.0,5.0,5.0
2026-06-22,topcv,Data Analytics,1,5.0,5.0,5.0
2026-06-22,topcv,Data Structures And Algorithms,2,2.0,2.0,2.0
2026-06-22,topcv,Data visualization,1,5.0,5.0,5.0
2026-06-22,topcv,Database,3,1.0,1.0,2.0
2026-06-22,topcv,Database SQL,2,1.0,1.0,1.0
2026-06-22,topcv,Databases (sql,2,2.0,2.0,2.0
2026-06-22,topcv,Debug Và Test Phần Cứng Phần Mềm,1,1.0,1.0,1.0
2026-06-22,topcv,Debugging And Troubleshooting,1,2.0,2.0,2.0
2026-06-22,topcv,DevOps,10,2.5,0.0,5.0
2026-06-22,topcv,Devops,4,2.0,1.0,5.0
2026-06-22,topcv,Digital Marketing,1,0.0,0.0,0.0
2026-06-22,topcv,Django,2,3.0,3.0,3.0
2026-06-22,topcv,Docker,23,2.0,0.0,5.0
2026-06-22,topcv,E-commerce,1,5.0,5.0,5.0
2026-06-22,topcv,ERP,3,2.0,2.0,2.0
2026-06-22,topcv,ERPNext Certified Professional,1,1.0,1.0,1.0
2026-06-22,topcv,ERPNext implementation,1,1.0,1.0,1.0
2026-06-22,topcv,ES6,1,3.0,3.0,3.0
2026-06-22,topcv,ETL pipelines,1,5.0,5.0,5.0
2026-06-22,topcv,Elasticsearch,1,0.0,0.0,0.0
2026-06-22,topcv,Elasticsearch),2,1.0,1.0,1.0
2026-06-22,topcv,Elk,1,1.0,1.0,1.0
2026-06-22,topcv,Emo,2,2.0,2.0,2.0
2026-06-22,topcv,Engineering,1,3.0,3.0,3.0
2026-06-22,topcv,English,2,4.0,4.0,4.0
2026-06-22,topcv,Excel,2,4.0,3.0,5.0
2026-06-22,topcv,FCUBS Customize Framework,1,3.0,3.0,3.0
2026-06-22,topcv,FLEXCUBE Development,1,3.0,3.0,3.0
2026-06-22,topcv,FLEXCUBE Web Services,1,3.0,3.0,3.0
2026-06-22,topcv,Fast Accounting),1,0.0,0.0,0.0
2026-06-22,topcv,Fintech,4,3.0,1.0,5.0
2026-06-22,topcv,Flexcube Development Workbench (DWB),1,3.0,3.0,3.0
2026-06-22,topcv,Flutter,4,3.5,2.0,5.0
2026-06-22,topcv,Frontend Technologies (html,2,2.0,2.0,2.0
2026-06-22,topcv,Fullstack,1,1.0,1.0,1.0
2026-06-22,topcv,GCP,5,1.0,1.0,5.0
2026-06-22,topcv,GIS,1,1.0,1.0,1.0
2026-06-22,topcv,Gatling,1,2.0,2.0,2.0
2026-06-22,topcv,Gcp),2,2.0,2.0,2.0
2026-06-22,topcv,Giao tiếp,10,2.5,1.0,10.0
2026-06-22,topcv,Giao tiếp vendor & đội nghiệp vụ,1,2.0,2.0,2.0
2026-06-22,topcv,Git,10,1.5,0.0,5.0
2026-06-22,topcv,Github,2,2.0,2.0,2.0
2026-06-22,topcv,Giám Sát Hiệu Suất Hệ Thống,1,2.0,2.0,2.0
2026-06-22,topcv,Giải quyết vấn đề,9,2.0,1.0,10.0
2026-06-22,topcv,Go,9,4.0,0.0,5.0
2026-06-22,topcv,Google Sheets,1,5.0,5.0,5.0
2026-06-22,topcv,GoogleCloud,1,5.0,5.0,5.0
2026-06-22,topcv,Graylog,1,1.0,1.0,1.0
2026-06-22,topcv,HRM/ERP,1,2.0,2.0,2.0
2026-06-22,topcv,HTML5,3,4.0,3.0,4.0
2026-06-22,topcv,Hibernate/Jpa,1,5.0,5.0,5.0
2026-06-22,topcv,Hiểu Biết Về Agile Scrum,1,3.0,3.0,3.0
2026-06-22,topcv,Hiểu Biết Về Bố Cục,1,1.0,1.0,1.0
2026-06-22,topcv,Hiểu Biết Về Các Phương Pháp Kiểm Thử Phần Mềm (test Cases,1,0.0,0.0,0.0
2026-06-22,topcv,Hiểu Biết Về Các Phương Pháp Quản Lý Chiến Lược,1,3.0,3.0,3.0
2026-06-22,topcv,Hiểu Biết Về Các Tiêu Chuẩn Kỹ Thuật,1,0.0,0.0,0.0
2026-06-22,topcv,Hiểu Biết Về Sdlc,1,2.0,2.0,2.0
2026-06-22,topcv,Hiểu Biết Về Văn Hóa Nhật Bản,1,3.0,3.0,3.0
2026-06-22,topcv,Hiểu biết hệ thống mạng LAN/WAN,1,1.0,1.0,1.0
2026-06-22,topcv,Hiểu biết về các phương pháp phát triển phần mềm,1,2.0,2.0,2.0
2026-06-22,topcv,Hiểu biết về mô hình kinh doanh,1,3.0,3.0,3.0
2026-06-22,topcv,Html,2,1.0,1.0,1.0
2026-06-22,topcv,Hạch Toán,1,3.0,3.0,3.0
2026-06-22,topcv,Hệ thống server,1,1.0,1.0,1.0
2026-06-22,topcv,Hệ Điều Hành Thời Gian Thực (rtos),1,1.0,1.0,1.0
2026-06-22,topcv,Hỗ Trợ Người Dùng,2,1.0,1.0,1.0
2026-06-22,topcv,IT Project Management,2,1.0,1.0,1.0
2026-06-22,topcv,IT helpdesk support,1,1.0,1.0,1.0
2026-06-22,topcv,IT system,1,5.0,5.0,5.0
2026-06-22,topcv,Infrastructure As Code (iac),2,2.0,2.0,2.0
2026-06-22,topcv,Infrastructure Management,1,5.0,5.0,5.0
2026-06-22,topcv,Infrastructure Monitoring,1,5.0,5.0,5.0
2026-06-22,topcv,Inshot,1,1.0,1.0,1.0
2026-06-22,topcv,JMS/Kafka,1,2.0,2.0,2.0
2026-06-22,topcv,JNCIE hoặc tương đương,1,2.0,2.0,2.0
2026-06-22,topcv,Java,25,3.0,0.0,10.0
2026-06-22,topcv,Java 17 / 21,1,3.0,3.0,3.0
2026-06-22,topcv,Java 8+,1,3.0,3.0,3.0
2026-06-22,topcv,Java Core,1,3.0,3.0,3.0
2026-06-22,topcv,Java/Kotlin,2,2.0,2.0,2.0
2026-06-22,topcv,JavaScript,12,3.0,0.0,5.0
2026-06-22,topcv,Javascript,8,2.0,0.0,4.0
2026-06-22,topcv,Javascript),2,2.0,2.0,2.0
2026-06-22,topcv,Jetpack Compose,2,2.0,2.0,2.0
2026-06-22,topcv,Jira,1,4.0,4.0,4.0
2026-06-22,topcv,K6,1,2.0,2.0,2.0
2026-06-22,topcv,Key member dự án,1,5.0,5.0,5.0
2026-06-22,topcv,Khả Năng Chịu Áp Lực,2,2.0,2.0,2.0
2026-06-22,topcv,Khả Năng Giải Quyết Vấn Đề Và Xử Lý Sự Cố,2,3.0,3.0,3.0
2026-06-22,topcv,Khả Năng Giải Đáp Thắc Mắc Và Hỗ Trợ Học Viên,1,1.0,1.0,1.0
2026-06-22,topcv,Khả Năng Học Hỏi Nhanh,1,0.0,0.0,0.0
2026-06-22,topcv,Khả Năng Khắc Phục Sự Cố Phần Cứng,2,2.0,2.0,2.0
2026-06-22,topcv,Khả Năng Làm Việc Nhóm,3,1.0,0.0,3.0
2026-06-22,topcv,Khả Năng Quản Lý Lớp Học Và Thời Gian,1,1.0,1.0,1.0
2026-06-22,topcv,Khả Năng Sửa Chữa Phần Cứng,2,2.0,2.0,2.0
2026-06-22,topcv,Khả Năng Thiết Kế Bài Giảng Và Giáo Án,1,1.0,1.0,1.0
2026-06-22,topcv,Khả năng giải quyết vấn đề,3,2.0,1.0,2.0
2026-06-22,topcv,Khả năng ứng biến giải quyết vấn đề,1,1.0,1.0,1.0
2026-06-22,topcv,Khắc Phục Sự Cố Máy Tính,1,1.0,1.0,1.0
2026-06-22,topcv,Kinemaster),1,1.0,1.0,1.0
2026-06-22,topcv,Kinh Nghiệm Hỗ Trợ Kỹ Thuật,1,1.0,1.0,1.0
2026-06-22,topcv,Kinh Nghiệm Làm Việc Trong Lĩnh Vực It,1,3.0,3.0,3.0
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Cơ Quan Nhà Nước,1,4.0,4.0,4.0
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Khách Hàng Doanh Nghiệp Lớn,1,4.0,4.0,4.0
2026-06-22,topcv,Kinh Nghiệm Triển Khai Dự Án Sap,2,3.0,3.0,3.0
2026-06-22,topcv,Kinh Nghiệm Trong Ngành Liên Quan,2,2.0,1.0,3.0
2026-06-22,topcv,Kinh Nghiệm Với Các Công Cụ Phát Triển Phần Mềm,1,1.0,1.0,1.0
2026-06-22,topcv,Kinh Nghiệm Với Các Phương Pháp Phát Triển Phần Mềm (agile,1,1.0,1.0,1.0
2026-06-22,topcv,Kinh nghiệm EdTech,1,2.0,2.0,2.0
2026-06-22,topcv,Kinh nghiệm làm việc trên hệ thống kiểm soát lỗi phần mềm,1,2.0,2.0,2.0
2026-06-22,topcv,Kinh nghiệm làm việc với API,1,2.0,2.0,2.0
2026-06-22,topcv,Kiến Thức Chuyên Sâu Về Sql,1,1.0,1.0,1.0
2026-06-22,topcv,Kiến Thức Cơ Bản Về Chu Trình Phát Triển Phần Mềm,1,0.0,0.0,0.0
2026-06-22,topcv,Kiến Thức Kế Toán Cơ Bản,1,0.0,0.0,0.0
2026-06-22,topcv,Kiến Thức Sâu Rộng Về Sap Fico,1,3.0,3.0,3.0
2026-06-22,topcv,Kiến Thức Về Bảo Mật Thông Tin,2,2.0,2.0,2.0
2026-06-22,topcv,Kiến Thức Về Các Loại Plc (siemens,1,2.0,2.0,2.0
2026-06-22,topcv,Kiến Thức Về Hệ Điều Hành Windows Và Hoặc Macos,1,1.0,1.0,1.0
2026-06-22,topcv,Kiến Thức Về It (các Thuật Ngữ,1,3.0,3.0,3.0
2026-06-22,topcv,Kiến Thức Về Mạng Máy Tính,4,1.5,1.0,2.0
2026-06-22,topcv,Kiến Thức Về Phần Cứng Máy Tính,1,1.0,1.0,1.0
2026-06-22,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm Máy Tính,2,2.0,2.0,2.0
2026-06-22,topcv,Kiến Thức Về Phần Mềm,1,1.0,1.0,1.0
2026-06-22,topcv,Kiến Trúc Etl,2,3.0,3.0,3.0
2026-06-22,topcv,Kiến Trúc Microservices,2,1.0,1.0,1.0
2026-06-22,topcv,Kiến Trúc Vi Điều Khiển Vi Xử Lý,1,1.0,1.0,1.0
2026-06-22,topcv,Kiến thức kiểm thử,1,2.0,2.0,2.0
2026-06-22,topcv,Kiến thức quy trình kiểm thử phần mềm,1,5.0,5.0,5.0
2026-06-22,topcv,Kiểm Toán,1,3.0,3.0,3.0
2026-06-22,topcv,Kiểm Tra Và Sửa Chữa Hệ Thống Điện,1,2.0,2.0,2.0
2026-06-22,topcv,Kiểm soát rủi ro,1,4.0,4.0,4.0
2026-06-22,topcv,Kiểm thử App/Web,1,5.0,5.0,5.0
2026-06-22,topcv,Kiểm thử phần mềm,4,1.5,0.0,3.0
2026-06-22,topcv,Kiểm thử phần mềm web,1,2.0,2.0,2.0
2026-06-22,topcv,Kotlin,3,2.0,2.0,5.0
2026-06-22,topcv,Kubernetes,10,3.0,1.0,5.0
2026-06-22,topcv,Kế Toán,1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ Năng Báo Cáo Lỗi (bug Reporting) Rõ Ràng,1,0.0,0.0,0.0
2026-06-22,topcv,Kỹ Năng Chỉnh Sửa Âm Thanh,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Dịch Thuật (nhật Việt Và Việt Nhật),1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ Năng Dựng Phim,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Giao Tiếp (nói Và Viết) Xuất Sắc,1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ Năng Giảng Dạy Và Truyền Đạt Kiến Thức,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch Và Thực Hiện Các Bài Kiểm Thử,1,0.0,0.0,0.0
2026-06-22,topcv,Kỹ Năng Quản Lý Dự Án,1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ Năng Sử Dụng Các Công Cụ Hỗ Trợ Từ Xa,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Thiết Kế Đồ Họa Cơ Bản,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Viết Báo Cáo,1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ Năng Viết Kịch Bản Video,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ Năng Đào Tạo Người Dùng,2,2.0,2.0,2.0
2026-06-22,topcv,Kỹ năng giao tiếp,3,2.0,1.0,2.0
2026-06-22,topcv,Kỹ năng làm việc nhóm,5,2.0,0.0,2.0
2026-06-22,topcv,Kỹ năng làm việc độc lập,1,2.0,2.0,2.0
2026-06-22,topcv,Kỹ năng lập báo cáo,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ năng lắng nghe,1,1.0,1.0,1.0
2026-06-22,topcv,Kỹ năng đàm phán,1,3.0,3.0,3.0
2026-06-22,topcv,Kỹ thuật test,1,5.0,5.0,5.0
2026-06-22,topcv,LLM,4,0.5,0.0,1.0
2026-06-22,topcv,Laravel,1,3.0,3.0,3.0
2026-06-22,topcv,Linux,2,2.0,2.0,2.0
2026-06-22,topcv,Linux Server,1,1.0,1.0,1.0
2026-06-22,topcv,Load Balancing,1,2.0,2.0,2.0
2026-06-22,topcv,Load Testing,1,2.0,2.0,2.0
2026-06-22,topcv,Loadrunner,1,2.0,2.0,2.0
2026-06-22,topcv,Làm việc nhóm,2,3.0,3.0,3.0
2026-06-22,topcv,Làm việc độc lập,1,5.0,5.0,5.0
2026-06-22,topcv,Lập Kế Hoạch,5,4.0,3.0,10.0
2026-06-22,topcv,Lập Kế Hoạch Dự Án,2,2.5,2.0,3.0
2026-06-22,topcv,Lập Trình,3,1.0,1.0,2.0
2026-06-22,topcv,Lập Trình Hướng Đối Tượng (oop),2,1.0,1.0,1.0
2026-06-22,topcv,Lập Trình Máy Phay Cnc,1,1.0,1.0,1.0
2026-06-22,topcv,Lập Trình Plc,1,2.0,2.0,2.0
2026-06-22,topcv,Lập trình C#/.NET,2,1.0,1.0,1.0
2026-06-22,topcv,Lập trình core thẻ ngân hàng,1,2.0,2.0,2.0
2026-06-22,topcv,MS Project,2,1.0,1.0,1.0
2026-06-22,topcv,Manual Testing,1,2.0,2.0,2.0
2026-06-22,topcv,Message Queue,3,1.0,0.0,1.0
2026-06-22,topcv,Microservice,1,2.0,2.0,2.0
2026-06-22,topcv,Microservices,5,0.0,0.0,3.0
2026-06-22,topcv,Microservices Architecture,2,2.0,2.0,2.0
2026-06-22,topcv,Microsoft Dynamics 365 Fundamentals,1,1.0,1.0,1.0
2026-06-22,topcv,Mitsubishi,1,2.0,2.0,2.0
2026-06-22,topcv,Modbus RTU/TCP,2,1.0,1.0,1.0
2026-06-22,topcv,MongoDB,9,2.0,0.0,5.0
2026-06-22,topcv,Monitoring And Logging,2,2.0,2.0,2.0
2026-06-22,topcv,Multithreading,1,3.0,3.0,3.0
2026-06-22,topcv,MySQL,18,1.5,0.0,5.0
2026-06-22,topcv,MySQL 8,1,3.0,3.0,3.0
2026-06-22,topcv,Màu Sắc,1,1.0,1.0,1.0
2026-06-22,topcv,Nestjs,2,0.0,0.0,0.0
2026-06-22,topcv,Network,1,5.0,5.0,5.0
2026-06-22,topcv,Network infrastructure,1,5.0,5.0,5.0
2026-06-22,topcv,Network+,1,1.0,1.0,1.0
2026-06-22,topcv,Next.js,1,5.0,5.0,5.0
2026-06-22,topcv,NextJS,3,0.0,0.0,3.0
2026-06-22,topcv,Nghiên Cứu Thị Trường,1,3.0,3.0,3.0
2026-06-22,topcv,Nghiên cứu,1,1.0,1.0,1.0
2026-06-22,topcv,Ngân hàng số,2,5.0,5.0,5.0
2026-06-22,topcv,Ngôn Ngữ Lập Trình Nhúng (c,1,1.0,1.0,1.0
2026-06-22,topcv,Node.js,11,1.0,0.0,5.0
2026-06-22,topcv,Nosql),2,2.0,2.0,2.0
2026-06-22,topcv,Notion,1,4.0,4.0,4.0
2026-06-22,topcv,OBDX,1,3.0,3.0,3.0
2026-06-22,topcv,OBIEE,1,3.0,3.0,3.0
2026-06-22,topcv,OFSAA,1,3.0,3.0,3.0
2026-06-22,topcv,Object Oriented Programming (oop),1,2.0,2.0,2.0
2026-06-22,topcv,Open Banking,2,5.0,5.0,5.0
2026-06-22,topcv,OpenAI API,2,0.0,0.0,0.0
2026-06-22,topcv,Operations Performance,1,5.0,5.0,5.0
2026-06-22,topcv,Oracle FLEXCUBE certification,1,3.0,3.0,3.0
2026-06-22,topcv,Oracle Forms/Reports,1,3.0,3.0,3.0
2026-06-22,topcv,PHP,3,3.0,0.0,5.0
2026-06-22,topcv,PL/SQL,1,3.0,3.0,3.0
2026-06-22,topcv,PM,2,1.0,1.0,1.0
2026-06-22,topcv,PMI-ACP,1,4.0,4.0,4.0
2026-06-22,topcv,PMP,1,4.0,4.0,4.0
2026-06-22,topcv,PWA,1,3.0,3.0,3.0
2026-06-22,topcv,PaaS,1,3.0,3.0,3.0
2026-06-22,topcv,Phiên dịch nói,1,1.0,1.0,1.0
2026-06-22,topcv,Phân Tích Nghiệp Vụ,5,1.0,1.0,3.0
2026-06-22,topcv,Phân Tích Nghiệp Vụ Và Thiết Kế Giải Pháp Sap,2,3.0,3.0,3.0
2026-06-22,topcv,Phân Tích Tài Chính,2,3.0,3.0,3.0
2026-06-22,topcv,Phân tích,2,7.5,5.0,10.0
2026-06-22,topcv,Phân tích dữ liệu,6,3.0,2.0,3.0
2026-06-22,topcv,Phân tích truy vấn,1,2.0,2.0,2.0
2026-06-22,topcv,Phương pháp,1,5.0,5.0,5.0
2026-06-22,topcv,Phần Cứng Máy Tính,1,1.0,1.0,1.0
2026-06-22,topcv,Phần Mềm Kế Toán (ví Dụ: Misa,1,0.0,0.0,0.0
2026-06-22,topcv,Phần mềm ERP,1,1.0,1.0,1.0
2026-06-22,topcv,Phần mềm ứng dụng quản lý doanh nghiệp,1,2.0,2.0,2.0
2026-06-22,topcv,PostgreSQL,14,1.5,0.0,5.0
2026-06-22,topcv,Postman,1,1.0,1.0,1.0
2026-06-22,topcv,Powerpoint,1,3.0,3.0,3.0
2026-06-22,topcv,Pricing,1,2.0,2.0,2.0
2026-06-22,topcv,Problem Solving,6,2.0,2.0,4.0
2026-06-22,topcv,Problem-solving,1,5.0,5.0,5.0
2026-06-22,topcv,Product và Engineering,1,4.0,4.0,4.0
2026-06-22,topcv,Project Management,4,1.0,1.0,1.0
2026-06-22,topcv,Project Management Skills,2,1.0,1.0,1.0
2026-06-22,topcv,Prometheus,1,1.0,1.0,1.0
2026-06-22,topcv,Prompt Engineering,2,0.0,0.0,0.0
2026-06-22,topcv,Psm),1,4.0,4.0,4.0
2026-06-22,topcv,Python,24,3.0,0.0,5.0
2026-06-22,topcv,Python (Django/FastAPI/Flask) hoặc Java/Node.js,2,1.0,1.0,1.0
2026-06-22,topcv,Python Hoặc Java,2,3.0,3.0,3.0
2026-06-22,topcv,QA,7,1.0,0.0,3.0
2026-06-22,topcv,Quality Control,2,1.0,1.0,1.0
2026-06-22,topcv,Quan Hệ Chính Phủ,2,5.0,5.0,5.0
2026-06-22,topcv,Quy Trình Phát Triển Phần Mềm),1,3.0,3.0,3.0
2026-06-22,topcv,Quản Lý Chất Lượng,1,2.0,2.0,2.0
2026-06-22,topcv,Quản Lý Dự Án,10,2.5,1.0,10.0
2026-06-22,topcv,Quản Lý Dự Án (agile,1,2.0,2.0,2.0
2026-06-22,topcv,Quản Lý Hệ Thống,1,2.0,2.0,2.0
2026-06-22,topcv,Quản Lý Ngân Sách,3,5.0,2.0,10.0
2026-06-22,topcv,Quản Lý Nội Dung,1,0.0,0.0,0.0
2026-06-22,topcv,Quản Lý Phiên Bản (git),2,3.0,3.0,3.0
2026-06-22,topcv,Quản Lý Rủi Ro,2,2.0,2.0,2.0
2026-06-22,topcv,Quản Lý Rủi Ro Dự Án,1,4.0,4.0,4.0
2026-06-22,topcv,Quản Lý Stakeholder,1,4.0,4.0,4.0
2026-06-22,topcv,Quản Lý Sổ Sách Kế Toán,1,3.0,3.0,3.0
2026-06-22,topcv,Quản Lý Tiến Độ,4,3.0,2.0,4.0
2026-06-22,topcv,Quản Lý Tài Chính Dự Án,1,4.0,4.0,4.0
2026-06-22,topcv,Quản Lý Tài Sản Cntt,1,1.0,1.0,1.0
2026-06-22,topcv,Quản Lý Đội Nhóm,3,5.0,2.0,10.0
2026-06-22,topcv,Quản Trị Hệ Thống Lưu Trữ (storage),2,2.0,2.0,2.0
2026-06-22,topcv,Quản Trị Hệ Thống Mạng,1,2.0,2.0,2.0
2026-06-22,topcv,Quản Trị Mạng,1,2.0,2.0,2.0
2026-06-22,topcv,Quản lý thời gian,3,3.0,2.0,5.0
2026-06-22,topcv,Quản trị hệ thống nội bộ,1,1.0,1.0,1.0
2026-06-22,topcv,R),1,3.0,3.0,3.0
2026-06-22,topcv,RAG,2,0.0,0.0,0.0
2026-06-22,topcv,REST API,2,0.0,0.0,0.0
2026-06-22,topcv,RESTful API,2,4.0,3.0,5.0
2026-06-22,topcv,Ra Quyết Định,2,7.5,5.0,10.0
2026-06-22,topcv,RabbitMQ,4,0.0,0.0,3.0
2026-06-22,topcv,React,13,3.0,0.0,6.0
2026-06-22,topcv,React Native,1,3.0,3.0,3.0
2026-06-22,topcv,Reactjs Hoặc Vuejs,2,1.0,1.0,1.0
2026-06-22,topcv,Redis,9,3.0,0.0,5.0
2026-06-22,topcv,Redux,1,3.0,3.0,3.0
2026-06-22,topcv,Report,2,4.0,4.0,4.0
2026-06-22,topcv,SAP,1,1.0,1.0,1.0
2026-06-22,topcv,SAP Fiori,2,4.0,4.0,4.0
2026-06-22,topcv,SAP Fiori/UI5,2,4.0,4.0,4.0
2026-06-22,topcv,SCRUM,1,4.0,4.0,4.0
2026-06-22,topcv,SDLC,2,2.0,2.0,2.0
2026-06-22,topcv,SQL,38,2.0,0.0,5.0
2026-06-22,topcv,SQL (MySQL/PostgreSQL,2,1.0,1.0,1.0
2026-06-22,topcv,SQL Server,2,0.0,0.0,0.0
2026-06-22,topcv,SQL thuần,1,0.0,0.0,0.0
2026-06-22,topcv,STLC,1,2.0,2.0,2.0
2026-06-22,topcv,SaaS,1,3.0,3.0,3.0
2026-06-22,topcv,Sale,1,2.0,2.0,2.0
2026-06-22,topcv,Sao Lưu Và Phục Hồi Dữ Liệu,1,2.0,2.0,2.0
2026-06-22,topcv,Sap Fiori Development,2,4.0,4.0,4.0
2026-06-22,topcv,Scrum master,1,4.0,4.0,4.0
2026-06-22,topcv,Scrum),1,1.0,1.0,1.0
2026-06-22,topcv,Sd Hoặc Mm (tùy Thuộc Vào Chuyên Môn),1,3.0,3.0,3.0
2026-06-22,topcv,Security+,1,1.0,1.0,1.0
2026-06-22,topcv,ServiceWorker,1,3.0,3.0,3.0
2026-06-22,topcv,Shader,1,3.0,3.0,3.0
2026-06-22,topcv,Socket,1,3.0,3.0,3.0
2026-06-22,topcv,Software Testing,2,1.0,1.0,1.0
2026-06-22,topcv,Spring Boot,1,3.0,3.0,3.0
2026-06-22,topcv,Spring Framework,1,5.0,5.0,5.0
2026-06-22,topcv,Spring MVC,1,3.0,3.0,3.0
2026-06-22,topcv,Spring Security,1,3.0,3.0,3.0
2026-06-22,topcv,Stored Procedure,1,3.0,3.0,3.0
2026-06-22,topcv,Swagger,1,1.0,1.0,1.0
2026-06-22,topcv,Swagger hoặc tương đương,1,2.0,2.0,2.0
2026-06-22,topcv,Swift,3,2.0,2.0,5.0
2026-06-22,topcv,System/Infrastructure,1,5.0,5.0,5.0
2026-06-22,topcv,Sáng tạo,1,3.0,3.0,3.0
2026-06-22,topcv,Sáng tạo nội dung,1,0.0,0.0,0.0
2026-06-22,topcv,Sử Dụng Các Công Cụ Phân Tích Dữ Liệu (sql,1,3.0,3.0,3.0
2026-06-22,topcv,Sử Dụng Công Cụ Kiểm Thử Hiệu Năng (jmeter,1,2.0,2.0,2.0
2026-06-22,topcv,Sử Dụng Phần Mềm Dựng Phim Trên Di Động (ví Dụ: Capcut,1,1.0,1.0,1.0
2026-06-22,topcv,Sử Dụng Thành Thạo Excel,1,3.0,3.0,3.0
2026-06-22,topcv,Sử dụng AI,1,1.0,1.0,1.0
2026-06-22,topcv,Sử dụng công cụ Postman,1,2.0,2.0,2.0
2026-06-22,topcv,Sử dụng phần mềm mastercam,1,1.0,1.0,1.0
2026-06-22,topcv,Tailwind,1,3.0,3.0,3.0
2026-06-22,topcv,Technical Seo,1,5.0,5.0,5.0
2026-06-22,topcv,Terraform,1,1.0,1.0,1.0
2026-06-22,topcv,Test Case,1,2.0,2.0,2.0
2026-06-22,topcv,Test Scenarios),1,0.0,0.0,0.0
2026-06-22,topcv,Test scenario,1,2.0,2.0,2.0
2026-06-22,topcv,Tester,18,3.0,0.0,4.0
2026-06-22,topcv,Testing,3,1.0,1.0,3.0
2026-06-22,topcv,Theo Dõi Tiến Độ Dự Án,1,5.0,5.0,5.0
2026-06-22,topcv,Thiết Kế,1,2.0,2.0,2.0
2026-06-22,topcv,Thiết Kế Cơ Sở Dữ Liệu,2,3.0,3.0,3.0
